timestamp,open,high,low,close,volume
1643162400000,2446.7,2470.5,2444.01,2445.87,4646.1654
1643166000000,2445.54,2485.43,2444.76,2477.01,7245.0842
1643169600000,2477.01,2500.72,2464.51,2499.38,6052.793
1643173200000,2499.38,2500.96,2475.62,2477.13,4525.3733
1643176800000,2477.25,2487.52,2446.97,2452.12,5177.9949
1643180400000,2452.19,2465.94,2446.27,2462.43,4388.9469
1643184000000,2462.43,2493.0,2461.34,2488.49,6782.2257
1643187600000,2488.64,2521.46,2483.0,2490.94,9494.6807
1643191200000,2490.51,2540.45,2478.01,2526.99,8649.1688
1643194800000,2527.25,2549.0,2516.33,2547.81,7848.0366
1643198400000,2547.52,2548.74,2530.7,2533.79,6106.7362
1643202000000,2533.79,2637.48,2524.17,2624.54,24518.7144
1643205600000,2624.24,2671.96,2616.41,2647.61,20460.8226
1643209200000,2647.87,2659.86,2588.3,2606.3,14509.343
1643212800000,2606.37,2621.22,2596.03,2616.04,6979.3349
1643216400000,2616.43,2638.75,2592.84,2596.84,7789.6199
1643220000000,2596.84,2626.28,2561.6,2606.05,15724.0328
1643223600000,2605.98,2724.51,2566.63,2574.18,49213.4624
1643227200000,2574.63,2574.63,2472.0,2520.3,29018.3373
1643230800000,2520.58,2535.77,2414.01,2419.89,14503.3472
1643234400000,2419.89,2443.93,2402.91,2439.2,8112.9778
1643238000000,2439.17,2477.99,2434.68,2464.61,7094.2119
1643241600000,2464.62,2497.21,2440.43,2485.88,8907.2154
1643245200000,2485.99,2485.99,2385.47,2392.02,15277.45
1643248800000,2392.29,2397.2,2358.37,2388.4,12371.2264
1643252400000,2388.29,2408.9,2355.21,2366.37,10582.1077
1643256000000,2365.88,2399.41,2362.01,2394.5,7840.7569
1643259600000,2394.5,2410.49,2382.43,2390.45,6381.3077
1643263200000,2390.59,2403.67,2376.54,2401.29,4729.4496
1643266800000,2401.29,2419.93,2388.91,2404.4,6096.9599
1643270400000,2404.43,2445.6,2386.49,2440.85,10369.0443
1643274000000,2440.86,2451.38,2427.4,2442.74,6793.6909
1643277600000,2442.7,2452.62,2419.4,2425.44,4129.773
1643281200000,2425.3,2458.82,2424.34,2457.84,6514.9319
1643284800000,2457.76,2471.25,2440.0,2457.66,7884.7855
1643288400000,2457.9,2491.66,2452.98,2488.0,7688.6267
1643292000000,2488.0,2521.49,2476.63,2493.78,12385.9429
1643295600000,2493.78,2518.7,2462.37,2480.01,10326.7261
1643299200000,2480.25,2495.8,2453.8,2478.36,8783.0232
1643302800000,2478.13,2487.96,2439.23,2449.53,7143.7283
1643306400000,2449.5,2456.81,2412.83,2435.56,7019.4585
1643310000000,2435.56,2448.27,2391.56,2395.5,9030.2919
1643313600000,2395.94,2414.93,2333.44,2340.69,12543.4524
1643317200000,2340.79,2372.62,2316.99,2361.07,13932.7408
1643320800000,2360.58,2401.0,2328.25,2382.72,11866.5222
1643324400000,2382.57,2430.55,2382.0,2424.72,7816.7912
1643328000000,2424.78,2446.5,2411.65,2432.33,8904.8274
1643331600000,2432.2,2441.13,2385.87,2396.44,5142.3399
1643335200000,2396.54,2405.64,2363.89,2404.69,6238.7847
1643338800000,2404.7,2456.48,2400.02,2447.02,7549.7663
1643342400000,2447.24,2461.66,2425.07,2441.18,4982.1787
1643346000000,2441.18,2458.5,2431.86,2448.61,5642.769
1643349600000,2448.73,2474.41,2421.73,2422.08,7212.2318
1643353200000,2422.22,2439.9,2390.6,2390.93,9821.9773
1643356800000,2390.93,2408.59,2376.0,2403.73,10145.6972
1643360400000,2404.18,2420.99,2378.9,2389.55,9033.8697
1643364000000,2389.55,2413.4,2375.0,2401.36,6089.8395
1643367600000,2401.36,2408.15,2372.29,2396.57,7217.0532
1643371200000,2397.04,2404.68,2358.84,2375.34,9061.013
1643374800000,2375.34,2438.0,2370.0,2431.0,13039.2984
1643378400000,2431.0,2441.23,2380.0,2396.25,12369.4068
1643382000000,2396.0,2448.35,2390.1,2442.87,11868.7281
1643385600000,2442.88,2483.57,2432.8,2474.66,5258.1739
